ALGORITHM_NAME,PHM_PATTERNS_SK,PARAMETER_NAME,PARAMETER_VALUE
LAS5: Error 103: Carrier Missing,10194,ERROR_CODE_REG_EXPR,LAS5: Error 103: Carrier Missing
LAS5: Error 103: Carrier Missing,10194,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
LAS5: Error 103: Carrier Missing,10194,THRESHOLDS_DAYS,2
LAS5: Error 103: Carrier Missing,10194,THRESHOLD_DATA_DAYS,
LAS5: Error 113,10195,THRESHOLD_TYPE,CONSECUTIVE
LAS5: Error 113,10195,IHN_LEVEL3_DESC,LAS5: Error 113
LAS5: Error 113,10195,ALGORITHM_TYPE,COUNT
LAS5: Error 113,10195,ERROR_COUNT,5
LAS5: Error 113,10195,ERROR_CODE_REG_EXPR,LAS5: Error 113
LAS5: Error 113,10195,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
LAS5: Error 113,10195,THRESHOLDS_DAYS,2
LAS5: Error 113,10195,THRESHOLD_DATA_DAYS,
"LAS5: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10196,THRESHOLD_TYPE,CONSECUTIVE
"LAS5: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10196,IHN_LEVEL3_DESC,"LAS5: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????"""
"LAS5: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10196,ALGORITHM_TYPE,LAS_205
"LAS5: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10196,ERROR_COUNT,1.5
"LAS5: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10196,ERROR_CODE_REG_EXPR,LAS5
"LAS5: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10196,THRESHOLD_DESCRIPTION,1.5% BCR Error/day - 2 consecutive days
"LAS5: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10196,THRESHOLDS_DAYS,2
"LAS5: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10196,THRESHOLD_DATA_DAYS,
LAS5: Error 301,10197,THRESHOLD_TYPE,CONSECUTIVE
LAS5: Error 301,10197,IHN_LEVEL3_DESC,LAS5: Error 301
LAS5: Error 301,10197,ALGORITHM_TYPE,COUNT
LAS5: Error 301,10197,ERROR_COUNT,2
LAS5: Error 301,10197,ERROR_CODE_REG_EXPR,LAS5: Error 301
LAS5: Error 301,10197,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS5: Error 301,10197,THRESHOLDS_DAYS,2
LAS5: Error 301,10197,THRESHOLD_DATA_DAYS,
LAS5: Error 302,10198,THRESHOLD_TYPE,CONSECUTIVE
LAS5: Error 302,10198,IHN_LEVEL3_DESC,LAS5: Error 302
LAS5: Error 302,10198,ALGORITHM_TYPE,COUNT
LAS5: Error 302,10198,ERROR_COUNT,2
LAS5: Error 302,10198,ERROR_CODE_REG_EXPR,LAS5: Error 302
LAS5: Error 302,10198,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS5: Error 302,10198,THRESHOLDS_DAYS,2
LAS5: Error 302,10198,THRESHOLD_DATA_DAYS,
LAS5: Error 311,10199,THRESHOLD_TYPE,CONSECUTIVE
LAS5: Error 311,10199,IHN_LEVEL3_DESC,LAS5: Error 311
LAS5: Error 311,10199,ALGORITHM_TYPE,COUNT
LAS5: Error 311,10199,ERROR_COUNT,2
LAS5: Error 311,10199,ERROR_CODE_REG_EXPR,LAS5: Error 311
LAS5: Error 311,10199,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS5: Error 311,10199,THRESHOLDS_DAYS,2
LAS5: Error 311,10199,THRESHOLD_DATA_DAYS,
LAS5: Error 312,10200,THRESHOLD_TYPE,CONSECUTIVE
LAS5: Error 312,10200,IHN_LEVEL3_DESC,LAS5: Error 312
LAS5: Error 312,10200,ALGORITHM_TYPE,COUNT
LAS5: Error 312,10200,ERROR_COUNT,2
LAS5: Error 312,10200,ERROR_CODE_REG_EXPR,LAS5: Error 312
LAS5: Error 312,10200,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS5: Error 312,10200,THRESHOLDS_DAYS,2
LAS5: Error 312,10200,THRESHOLD_DATA_DAYS,
LAS5: Error 317,10201,THRESHOLD_TYPE,CONSECUTIVE
LAS5: Error 317,10201,IHN_LEVEL3_DESC,LAS5: Error 317
LAS5: Error 317,10201,ALGORITHM_TYPE,COUNT
LAS5: Error 317,10201,ERROR_COUNT,2
LAS5: Error 317,10201,ERROR_CODE_REG_EXPR,LAS5: Error 317
LAS5: Error 317,10201,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS5: Error 317,10201,THRESHOLDS_DAYS,2
LAS5: Error 317,10201,THRESHOLD_DATA_DAYS,
LAS5: Error 318,10202,THRESHOLD_TYPE,CONSECUTIVE
LAS5: Error 318,10202,IHN_LEVEL3_DESC,LAS5: Error 318
LAS5: Error 318,10202,ALGORITHM_TYPE,COUNT
LAS5: Error 318,10202,ERROR_COUNT,2
LAS5: Error 318,10202,ERROR_CODE_REG_EXPR,LAS5: Error 318
LAS5: Error 318,10202,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS5: Error 318,10202,THRESHOLDS_DAYS,2
LAS5: Error 318,10202,THRESHOLD_DATA_DAYS,
LAS5: Error 325,10203,THRESHOLD_TYPE,CONSECUTIVE
LAS5: Error 325,10203,IHN_LEVEL3_DESC,LAS5: Error 325
LAS5: Error 325,10203,ALGORITHM_TYPE,COUNT
LAS5: Error 325,10203,ERROR_COUNT,2
LAS5: Error 325,10203,ERROR_CODE_REG_EXPR,LAS5: Error 325
LAS5: Error 325,10203,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS5: Error 325,10203,THRESHOLDS_DAYS,2
LAS5: Error 325,10203,THRESHOLD_DATA_DAYS,
LAS5: Error 326,10204,THRESHOLD_TYPE,CONSECUTIVE
LAS5: Error 326,10204,IHN_LEVEL3_DESC,LAS5: Error 326
LAS5: Error 326,10204,ALGORITHM_TYPE,COUNT
LAS5: Error 326,10204,ERROR_COUNT,2
LAS5: Error 326,10204,ERROR_CODE_REG_EXPR,LAS5: Error 326
LAS5: Error 326,10204,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS5: Error 326,10204,THRESHOLDS_DAYS,2
LAS5: Error 326,10204,THRESHOLD_DATA_DAYS,
LAS5: Error 327,10205,THRESHOLD_TYPE,CONSECUTIVE
LAS5: Error 327,10205,IHN_LEVEL3_DESC,LAS5: Error 327
LAS5: Error 327,10205,ALGORITHM_TYPE,COUNT
LAS5: Error 327,10205,ERROR_COUNT,2
LAS5: Error 327,10205,ERROR_CODE_REG_EXPR,LAS5: Error 327
LAS5: Error 327,10205,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS5: Error 327,10205,THRESHOLDS_DAYS,2
LAS5: Error 327,10205,THRESHOLD_DATA_DAYS,
LAS6: Error 101: Sample Presentation Error,10206,THRESHOLD_TYPE,DISCRETE
LAS6: Error 101: Sample Presentation Error,10206,IHN_LEVEL3_DESC,LAS6: Error 101: Sample Presentation Error
LAS6: Error 101: Sample Presentation Error,10206,ALGORITHM_TYPE,COUNT
LAS6: Error 101: Sample Presentation Error,10206,ERROR_COUNT,1
LAS6: Error 101: Sample Presentation Error,10206,ERROR_CODE_REG_EXPR,LAS6: Error 101: Sample Presentation Error
LAS6: Error 101: Sample Presentation Error,10206,THRESHOLD_DESCRIPTION,"1/day, 3 days with errors in 1 week"
LAS6: Error 101: Sample Presentation Error,10206,THRESHOLDS_DAYS,7
LAS6: Error 101: Sample Presentation Error,10206,THRESHOLD_DATA_DAYS,3
LAS6: Error 102: Sample Queue Error,10207,THRESHOLD_TYPE,COUNT
LAS6: Error 102: Sample Queue Error,10207,IHN_LEVEL3_DESC,LAS6: Error 102: Sample Queue Error
LAS6: Error 102: Sample Queue Error,10207,ALGORITHM_TYPE,COUNT
LAS6: Error 102: Sample Queue Error,10207,ERROR_COUNT,1
LAS6: Error 102: Sample Queue Error,10207,ERROR_CODE_REG_EXPR,LAS6: Error 102: Sample Queue Error
LAS6: Error 102: Sample Queue Error,10207,THRESHOLD_DESCRIPTION,1/day
LAS6: Error 102: Sample Queue Error,10207,THRESHOLDS_DAYS,1
LAS6: Error 102: Sample Queue Error,10207,THRESHOLD_DATA_DAYS,
LAS6: Error 103: Carrier Missing,10208,THRESHOLD_TYPE,CONSECUTIVE
LAS6: Error 103: Carrier Missing,10208,IHN_LEVEL3_DESC,LAS6: Error 103: Carrier Missing
LAS6: Error 103: Carrier Missing,10208,ALGORITHM_TYPE,COUNT
LAS6: Error 103: Carrier Missing,10208,ERROR_COUNT,5
LAS6: Error 103: Carrier Missing,10208,ERROR_CODE_REG_EXPR,LAS6: Error 103: Carrier Missing
LAS6: Error 103: Carrier Missing,10208,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
LAS6: Error 103: Carrier Missing,10208,THRESHOLDS_DAYS,2
LAS6: Error 103: Carrier Missing,10208,THRESHOLD_DATA_DAYS,
LAS6: Error 113,10209,THRESHOLD_TYPE,CONSECUTIVE
LAS6: Error 113,10209,IHN_LEVEL3_DESC,LAS6: Error 113
LAS6: Error 113,10209,ALGORITHM_TYPE,COUNT
LAS6: Error 113,10209,ERROR_COUNT,5
LAS6: Error 113,10209,ERROR_CODE_REG_EXPR,LAS6: Error 113
LAS6: Error 113,10209,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
LAS6: Error 113,10209,THRESHOLDS_DAYS,2
LAS6: Error 113,10209,THRESHOLD_DATA_DAYS,
"LAS6: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10210,THRESHOLD_TYPE,CONSECUTIVE
"LAS6: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10210,IHN_LEVEL3_DESC,"LAS6: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????"""
"LAS6: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10210,ALGORITHM_TYPE,LAS_205
"LAS6: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10210,ERROR_COUNT,1.5
"LAS6: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10210,ERROR_CODE_REG_EXPR,LAS6
"LAS6: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10210,THRESHOLD_DESCRIPTION,1.5% BCR Error/day - 2 consecutive days
"LAS6: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10210,THRESHOLDS_DAYS,2
"LAS6: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10210,THRESHOLD_DATA_DAYS,
LAS6: Error 301,10211,THRESHOLD_TYPE,CONSECUTIVE
LAS6: Error 301,10211,IHN_LEVEL3_DESC,LAS6: Error 301
LAS6: Error 301,10211,ALGORITHM_TYPE,COUNT
LAS6: Error 301,10211,ERROR_COUNT,2
LAS6: Error 301,10211,ERROR_CODE_REG_EXPR,LAS6: Error 301
LAS6: Error 301,10211,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS6: Error 301,10211,THRESHOLDS_DAYS,2
LAS6: Error 301,10211,THRESHOLD_DATA_DAYS,
LAS6: Error 302,10212,THRESHOLD_TYPE,CONSECUTIVE
LAS6: Error 302,10212,IHN_LEVEL3_DESC,LAS6: Error 302
LAS6: Error 302,10212,ALGORITHM_TYPE,COUNT
LAS6: Error 302,10212,ERROR_COUNT,2
LAS6: Error 302,10212,ERROR_CODE_REG_EXPR,LAS6: Error 302
LAS6: Error 302,10212,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS6: Error 302,10212,THRESHOLDS_DAYS,2
LAS6: Error 302,10212,THRESHOLD_DATA_DAYS,
LAS6: Error 311,10213,THRESHOLD_TYPE,CONSECUTIVE
LAS6: Error 311,10213,IHN_LEVEL3_DESC,LAS6: Error 311
LAS6: Error 311,10213,ALGORITHM_TYPE,COUNT
LAS6: Error 311,10213,ERROR_COUNT,2
LAS6: Error 311,10213,ERROR_CODE_REG_EXPR,LAS6: Error 311
LAS6: Error 311,10213,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS6: Error 311,10213,THRESHOLDS_DAYS,2
LAS6: Error 311,10213,THRESHOLD_DATA_DAYS,
LAS6: Error 312,10214,THRESHOLD_TYPE,CONSECUTIVE
LAS6: Error 312,10214,IHN_LEVEL3_DESC,LAS6: Error 312
LAS6: Error 312,10214,ALGORITHM_TYPE,COUNT
LAS6: Error 312,10214,ERROR_COUNT,2
LAS6: Error 312,10214,ERROR_CODE_REG_EXPR,LAS6: Error 312
LAS6: Error 312,10214,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS6: Error 312,10214,THRESHOLDS_DAYS,2
LAS6: Error 312,10214,THRESHOLD_DATA_DAYS,
LAS6: Error 317,10215,THRESHOLD_TYPE,CONSECUTIVE
LAS6: Error 317,10215,IHN_LEVEL3_DESC,LAS6: Error 317
LAS6: Error 317,10215,ALGORITHM_TYPE,COUNT
LAS6: Error 317,10215,ERROR_COUNT,2
LAS6: Error 317,10215,ERROR_CODE_REG_EXPR,LAS6: Error 317
LAS6: Error 317,10215,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS6: Error 317,10215,THRESHOLDS_DAYS,2
LAS6: Error 317,10215,THRESHOLD_DATA_DAYS,
LAS6: Error 318,10216,THRESHOLD_TYPE,CONSECUTIVE
LAS6: Error 318,10216,IHN_LEVEL3_DESC,LAS6: Error 318
LAS6: Error 318,10216,ALGORITHM_TYPE,COUNT
LAS6: Error 318,10216,ERROR_COUNT,2
LAS6: Error 318,10216,ERROR_CODE_REG_EXPR,LAS6: Error 318
LAS6: Error 318,10216,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS6: Error 318,10216,THRESHOLDS_DAYS,2
LAS6: Error 318,10216,THRESHOLD_DATA_DAYS,
LAS6: Error 325,10217,THRESHOLD_TYPE,CONSECUTIVE
LAS6: Error 325,10217,IHN_LEVEL3_DESC,LAS6: Error 325
LAS6: Error 325,10217,ALGORITHM_TYPE,COUNT
LAS6: Error 325,10217,ERROR_COUNT,2
LAS6: Error 325,10217,ERROR_CODE_REG_EXPR,LAS6: Error 325
LAS6: Error 325,10217,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS6: Error 325,10217,THRESHOLDS_DAYS,2
LAS6: Error 325,10217,THRESHOLD_DATA_DAYS,
LAS6: Error 326,10218,THRESHOLD_TYPE,CONSECUTIVE
LAS6: Error 326,10218,IHN_LEVEL3_DESC,LAS6: Error 326
LAS6: Error 326,10218,ALGORITHM_TYPE,COUNT
LAS6: Error 326,10218,ERROR_COUNT,2
LAS6: Error 326,10218,ERROR_CODE_REG_EXPR,LAS6: Error 326
LAS6: Error 326,10218,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS6: Error 326,10218,THRESHOLDS_DAYS,2
LAS6: Error 326,10218,THRESHOLD_DATA_DAYS,
LAS6: Error 327,10219,THRESHOLD_TYPE,CONSECUTIVE
LAS6: Error 327,10219,IHN_LEVEL3_DESC,LAS6: Error 327
LAS6: Error 327,10219,ALGORITHM_TYPE,COUNT
LAS6: Error 327,10219,ERROR_COUNT,2
LAS6: Error 327,10219,ERROR_CODE_REG_EXPR,LAS6: Error 327
LAS6: Error 327,10219,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS6: Error 327,10219,THRESHOLDS_DAYS,2
LAS6: Error 327,10219,THRESHOLD_DATA_DAYS,
LAS7: Error 101: Sample Presentation Error,10220,THRESHOLD_TYPE,DISCRETE
LAS7: Error 101: Sample Presentation Error,10220,IHN_LEVEL3_DESC,LAS7: Error 101: Sample Presentation Error
LAS7: Error 101: Sample Presentation Error,10220,ALGORITHM_TYPE,COUNT
LAS7: Error 101: Sample Presentation Error,10220,ERROR_COUNT,1
LAS7: Error 101: Sample Presentation Error,10220,ERROR_CODE_REG_EXPR,LAS7: Error 101: Sample Presentation Error
LAS7: Error 101: Sample Presentation Error,10220,THRESHOLD_DESCRIPTION,"1/day, 3 days with errors in 1 week"
LAS7: Error 101: Sample Presentation Error,10220,THRESHOLDS_DAYS,7
LAS7: Error 101: Sample Presentation Error,10220,THRESHOLD_DATA_DAYS,3
LAS7: Error 102: Sample Queue Error,10221,THRESHOLD_TYPE,COUNT
LAS7: Error 102: Sample Queue Error,10221,IHN_LEVEL3_DESC,LAS7: Error 102: Sample Queue Error
LAS7: Error 102: Sample Queue Error,10221,ALGORITHM_TYPE,COUNT
LAS7: Error 102: Sample Queue Error,10221,ERROR_COUNT,1
LAS7: Error 102: Sample Queue Error,10221,ERROR_CODE_REG_EXPR,LAS7: Error 102: Sample Queue Error
LAS7: Error 102: Sample Queue Error,10221,THRESHOLD_DESCRIPTION,1/day
LAS7: Error 102: Sample Queue Error,10221,THRESHOLDS_DAYS,1
LAS7: Error 102: Sample Queue Error,10221,THRESHOLD_DATA_DAYS,
LAS7: Error 103: Carrier Missing,10222,THRESHOLD_TYPE,CONSECUTIVE
LAS7: Error 103: Carrier Missing,10222,IHN_LEVEL3_DESC,LAS7: Error 103: Carrier Missing
LAS7: Error 103: Carrier Missing,10222,ALGORITHM_TYPE,COUNT
LAS7: Error 103: Carrier Missing,10222,ERROR_COUNT,5
LAS7: Error 103: Carrier Missing,10222,ERROR_CODE_REG_EXPR,LAS7: Error 103: Carrier Missing
LAS7: Error 103: Carrier Missing,10222,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
LAS7: Error 103: Carrier Missing,10222,THRESHOLDS_DAYS,2
LAS7: Error 103: Carrier Missing,10222,THRESHOLD_DATA_DAYS,
LAS7: Error 113,10223,THRESHOLD_TYPE,CONSECUTIVE
LAS7: Error 113,10223,IHN_LEVEL3_DESC,LAS7: Error 113
LAS7: Error 113,10223,ALGORITHM_TYPE,COUNT
LAS7: Error 113,10223,ERROR_COUNT,5
LAS7: Error 113,10223,ERROR_CODE_REG_EXPR,LAS7: Error 113
LAS7: Error 113,10223,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
LAS7: Error 113,10223,THRESHOLDS_DAYS,2
LAS7: Error 113,10223,THRESHOLD_DATA_DAYS,
"LAS7: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10224,THRESHOLD_TYPE,CONSECUTIVE
"LAS7: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10224,IHN_LEVEL3_DESC,"LAS7: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????"""
"LAS7: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10224,ALGORITHM_TYPE,LAS_205
"LAS7: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10224,ERROR_COUNT,1.5
"LAS7: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10224,ERROR_CODE_REG_EXPR,LAS7
"LAS7: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10224,THRESHOLD_DESCRIPTION,1.5% BCR Error/day - 2 consecutive days
"LAS7: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10224,THRESHOLDS_DAYS,2
"LAS7: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10224,THRESHOLD_DATA_DAYS,
LAS7: Error 301,10225,THRESHOLD_TYPE,CONSECUTIVE
LAS7: Error 301,10225,IHN_LEVEL3_DESC,LAS7: Error 301
LAS7: Error 301,10225,ALGORITHM_TYPE,COUNT
LAS7: Error 301,10225,ERROR_COUNT,2
LAS7: Error 301,10225,ERROR_CODE_REG_EXPR,LAS7: Error 301
LAS7: Error 301,10225,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS7: Error 301,10225,THRESHOLDS_DAYS,2
LAS7: Error 301,10225,THRESHOLD_DATA_DAYS,
LAS7: Error 302,10226,THRESHOLD_TYPE,CONSECUTIVE
LAS7: Error 302,10226,IHN_LEVEL3_DESC,LAS7: Error 302
LAS7: Error 302,10226,ALGORITHM_TYPE,COUNT
LAS7: Error 302,10226,ERROR_COUNT,2
LAS7: Error 302,10226,ERROR_CODE_REG_EXPR,LAS7: Error 302
LAS7: Error 302,10226,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS7: Error 302,10226,THRESHOLDS_DAYS,2
LAS7: Error 302,10226,THRESHOLD_DATA_DAYS,
LAS7: Error 311,10227,THRESHOLD_TYPE,CONSECUTIVE
LAS7: Error 311,10227,IHN_LEVEL3_DESC,LAS7: Error 311
LAS7: Error 311,10227,ALGORITHM_TYPE,COUNT
LAS7: Error 311,10227,ERROR_COUNT,2
LAS7: Error 311,10227,ERROR_CODE_REG_EXPR,LAS7: Error 311
LAS7: Error 311,10227,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS7: Error 311,10227,THRESHOLDS_DAYS,2
LAS7: Error 311,10227,THRESHOLD_DATA_DAYS,
LAS7: Error 312,10228,THRESHOLD_TYPE,CONSECUTIVE
LAS7: Error 312,10228,IHN_LEVEL3_DESC,LAS7: Error 312
LAS7: Error 312,10228,ALGORITHM_TYPE,COUNT
LAS7: Error 312,10228,ERROR_COUNT,2
LAS7: Error 312,10228,ERROR_CODE_REG_EXPR,LAS7: Error 312
LAS7: Error 312,10228,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS7: Error 312,10228,THRESHOLDS_DAYS,2
LAS7: Error 312,10228,THRESHOLD_DATA_DAYS,
LAS7: Error 317,10229,THRESHOLD_TYPE,CONSECUTIVE
LAS7: Error 317,10229,IHN_LEVEL3_DESC,LAS7: Error 317
LAS7: Error 317,10229,ALGORITHM_TYPE,COUNT
LAS7: Error 317,10229,ERROR_COUNT,2
LAS7: Error 317,10229,ERROR_CODE_REG_EXPR,LAS7: Error 317
LAS7: Error 317,10229,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS7: Error 317,10229,THRESHOLDS_DAYS,2
LAS7: Error 317,10229,THRESHOLD_DATA_DAYS,
LAS7: Error 318,10230,THRESHOLD_TYPE,CONSECUTIVE
LAS7: Error 318,10230,IHN_LEVEL3_DESC,LAS7: Error 318
LAS7: Error 318,10230,ALGORITHM_TYPE,COUNT
LAS7: Error 318,10230,ERROR_COUNT,2
LAS7: Error 318,10230,ERROR_CODE_REG_EXPR,LAS7: Error 318
LAS7: Error 318,10230,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS7: Error 318,10230,THRESHOLDS_DAYS,2
LAS7: Error 318,10230,THRESHOLD_DATA_DAYS,
LAS7: Error 325,10231,THRESHOLD_TYPE,CONSECUTIVE
LAS7: Error 325,10231,IHN_LEVEL3_DESC,LAS7: Error 325
LAS7: Error 325,10231,ALGORITHM_TYPE,COUNT
LAS7: Error 325,10231,ERROR_COUNT,2
LAS7: Error 325,10231,ERROR_CODE_REG_EXPR,LAS7: Error 325
LAS7: Error 325,10231,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS7: Error 325,10231,THRESHOLDS_DAYS,2
LAS7: Error 325,10231,THRESHOLD_DATA_DAYS,
LAS7: Error 326,10232,THRESHOLD_TYPE,CONSECUTIVE
LAS7: Error 326,10232,IHN_LEVEL3_DESC,LAS7: Error 326
LAS7: Error 326,10232,ALGORITHM_TYPE,COUNT
LAS7: Error 326,10232,ERROR_COUNT,2
LAS7: Error 326,10232,ERROR_CODE_REG_EXPR,LAS7: Error 326
LAS7: Error 326,10232,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS7: Error 326,10232,THRESHOLDS_DAYS,2
LAS7: Error 326,10232,THRESHOLD_DATA_DAYS,
LAS7: Error 327,10233,THRESHOLD_TYPE,CONSECUTIVE
LAS7: Error 327,10233,IHN_LEVEL3_DESC,LAS7: Error 327
LAS7: Error 327,10233,ALGORITHM_TYPE,COUNT
LAS7: Error 327,10233,ERROR_COUNT,2
LAS7: Error 327,10233,ERROR_CODE_REG_EXPR,LAS7: Error 327
LAS7: Error 327,10233,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS7: Error 327,10233,THRESHOLDS_DAYS,2
LAS7: Error 327,10233,THRESHOLD_DATA_DAYS,
LAS8: Error 101: Sample Presentation Error,10234,THRESHOLD_TYPE,DISCRETE
LAS8: Error 101: Sample Presentation Error,10234,IHN_LEVEL3_DESC,LAS8: Error 101: Sample Presentation Error
LAS8: Error 101: Sample Presentation Error,10234,ALGORITHM_TYPE,COUNT
LAS8: Error 101: Sample Presentation Error,10234,ERROR_COUNT,1
LAS8: Error 101: Sample Presentation Error,10234,ERROR_CODE_REG_EXPR,LAS8: Error 101: Sample Presentation Error
LAS8: Error 101: Sample Presentation Error,10234,THRESHOLD_DESCRIPTION,"1/day, 3 days with errors in 1 week"
LAS8: Error 101: Sample Presentation Error,10234,THRESHOLDS_DAYS,7
LAS8: Error 101: Sample Presentation Error,10234,THRESHOLD_DATA_DAYS,3
LAS8: Error 102: Sample Queue Error,10235,THRESHOLD_TYPE,COUNT
LAS8: Error 102: Sample Queue Error,10235,IHN_LEVEL3_DESC,LAS8: Error 102: Sample Queue Error
LAS8: Error 102: Sample Queue Error,10235,ALGORITHM_TYPE,COUNT
LAS8: Error 102: Sample Queue Error,10235,ERROR_COUNT,1
LAS8: Error 102: Sample Queue Error,10235,ERROR_CODE_REG_EXPR,LAS8: Error 102: Sample Queue Error
LAS8: Error 102: Sample Queue Error,10235,THRESHOLD_DESCRIPTION,1/day
LAS8: Error 102: Sample Queue Error,10235,THRESHOLDS_DAYS,1
LAS8: Error 102: Sample Queue Error,10235,THRESHOLD_DATA_DAYS,
LAS8: Error 103: Carrier Missing,10236,THRESHOLD_TYPE,CONSECUTIVE
LAS8: Error 103: Carrier Missing,10236,IHN_LEVEL3_DESC,LAS8: Error 103: Carrier Missing
LAS8: Error 103: Carrier Missing,10236,ALGORITHM_TYPE,COUNT
LAS8: Error 103: Carrier Missing,10236,ERROR_COUNT,5
LAS8: Error 103: Carrier Missing,10236,ERROR_CODE_REG_EXPR,LAS8: Error 103: Carrier Missing
LAS8: Error 103: Carrier Missing,10236,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
LAS8: Error 103: Carrier Missing,10236,THRESHOLDS_DAYS,2
LAS8: Error 103: Carrier Missing,10236,THRESHOLD_DATA_DAYS,
LAS8: Error 113,10237,THRESHOLD_TYPE,CONSECUTIVE
LAS8: Error 113,10237,IHN_LEVEL3_DESC,LAS8: Error 113
LAS8: Error 113,10237,ALGORITHM_TYPE,COUNT
LAS8: Error 113,10237,ERROR_COUNT,5
LAS8: Error 113,10237,ERROR_CODE_REG_EXPR,LAS8: Error 113
LAS8: Error 113,10237,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
LAS8: Error 113,10237,THRESHOLDS_DAYS,2
LAS8: Error 113,10237,THRESHOLD_DATA_DAYS,
"LAS8: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10238,THRESHOLD_TYPE,CONSECUTIVE
"LAS8: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10238,IHN_LEVEL3_DESC,"LAS8: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????"""
"LAS8: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10238,ALGORITHM_TYPE,LAS_205
"LAS8: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10238,ERROR_COUNT,1.5
