PHM_ALGORITHM_ROUTINE_SK,PHM_PATTERNS_SK,PHM_PRODUCT_ROUTINE_SK,PHM_REUSABLE_ROUTINE_SK,ROUTINE_TYPE,ROUTINE_NAME,ROUTINE_DESCRIPTION,RUN_MODE,ROUTINE_FILE_NAME,ROUTINE_INVOKE_COMMAND,MIME_TYPE,REQUEST_DEPLOY,LAST_DEPLOYED_DATE,REQUESTED_USER,PROCEDURE_SOURCE,DEPLOYED_USER,DEPLOYMENT_LOG,DEPLOYED_DATE,DEPLOYMENT_STATUS,LAST_DEPLOYMENT_STATUS,ENABLE_YN,DELETE_FLAG,APP_AUDITS_CREATE_USER,APP_AUDITS_CREATE_DATE,APP_AUDITS_MODIFY_USER,APP_AUDITS_MODIFY_DATE
8511,20591,,7640,"Oracle Procedure","APA_5404_RV Hopper Door","APA_5404_RV Hopper Door","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"Y","N","LIJX8","7/24/2019 5:55:38.000000 PM","LIJX8","8/23/2019 3:17:11.000000 PM"
7559,20259,5020,7640,"Oracle Procedure","APA_5900_R2 Pipettor Z Motor","APA_5900_R2 Pipettor Z Motor","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"Y","N","CHANDSN","7/24/2018 5:51:58.000000 PM","LIJX8","7/24/2019 6:54:15.000000 PM"
7318,20143,,,"Oracle Procedure","Alinity IA Washzone Aspiration - Generic","Generic reusable routine for Alinity IA Washzone Aspiration algorithms","Batch","PHM_ICQ_WAM_PROC.sql","PHM_ICQ_WAM_PROC","application/octet-stream",,,,"Define Reusable Routine","CHANDSN","Success","6/28/2018 4:18:05.000000 PM","Success",,"N","N","CHANDSN","6/28/2018 4:09:40.000000 PM","CHANDSN","6/28/2018 4:18:05.000000 PM"
7324,20144,5125,7318,"Oracle Procedure","Alinity IA Washzone1 P1 Aspiration","Monitors the Wash Zones for degrading performance","Batch",,"PHM_ICQ_WAM_PROC",,,,,"Use Reusable Routine","CHANDSN","Success","6/28/2018 4:18:05.000000 PM","Success",,"Y","N","CHANDSN","6/28/2018 4:26:34.000000 PM","CHANDSN","6/28/2018 5:09:00.000000 PM"
7330,20145,5125,7318,"Oracle Procedure","Alinity IA Washzone1 P2 Aspiration","Monitors the Wash Zones for degrading performance","Batch",,"PHM_ICQ_WAM_PROC",,,,,"Use Reusable Routine","CHANDSN","Success","6/28/2018 4:18:05.000000 PM","Success",,"Y","N","CHANDSN","6/28/2018 4:41:36.000000 PM","CHANDSN","6/28/2018 5:09:05.000000 PM"
7335,20146,5125,7318,"Oracle Procedure","Alinity IA Washzone1 P3 Aspiration","Monitors the Wash Zones for degrading performance","Batch",,"PHM_ICQ_WAM_PROC",,,,,"Use Reusable Routine","CHANDSN","Success","6/28/2018 4:18:05.000000 PM","Success",,"Y","N","CHANDSN","6/28/2018 4:45:58.000000 PM","CHANDSN","6/28/2018 5:09:08.000000 PM"
7339,20147,5125,7318,"Oracle Procedure","Alinity IA Washzone2 P1 Aspiration","Monitors the Wash Zones for degrading performance","Batch",,"PHM_ICQ_WAM_PROC",,,,,"Use Reusable Routine","CHANDSN","Success","6/28/2018 4:18:05.000000 PM","Success",,"Y","N","CHANDSN","6/28/2018 4:50:03.000000 PM","CHANDSN","6/28/2018 5:09:12.000000 PM"
7345,20148,5125,7318,"Oracle Procedure","Alinity IA Washzone2 P2 Aspiration","Monitors the Wash Zones for degrading performance","Batch",,"PHM_ICQ_WAM_PROC",,,,,"Use Reusable Routine","CHANDSN","Success","6/28/2018 4:18:05.000000 PM","Success",,"Y","N","CHANDSN","6/28/2018 4:55:00.000000 PM","CHANDSN","6/28/2018 5:09:16.000000 PM"
7350,20149,5125,7318,"Oracle Procedure","Alinity IA Washzone2 P3 Aspiration","Monitors the Wash Zones for degrading performance","Batch",,"PHM_ICQ_WAM_PROC",,,,,"Use Reusable Routine","CHANDSN","Success","6/28/2018 4:18:05.000000 PM","Success",,"Y","N","CHANDSN","6/28/2018 5:00:43.000000 PM","CHANDSN","6/29/2018 1:56:22.000000 PM"
7356,20150,,,"Oracle Procedure","Alinity IA Pipettor Syringe Backlash - Generic","Reusable Routine for Alinity IA Pipettor Syringe Backlash algorithms.","Batch","PHM_ICQ_Syringe_Backlash_PROC.sql","PHM_ICQ_Syringe_Backlash_PROC","application/octet-stream",,,,"Define Reusable Routine","CHANDSN","Success","6/28/2018 5:26:54.000000 PM","Success",,"N","N","CHANDSN","6/28/2018 5:16:03.000000 PM","CHANDSN","6/28/2018 5:26:54.000000 PM"
7361,20151,5124,7356,"Oracle Procedure","Alinity IA Pipettor Sample Syringe Backlash","To detect degrading syringe performance before the customer begins to experience an increase in pipetting issues.","Batch",,"PHM_ICQ_Syringe_Backlash_PROC",,,,,"Use Reusable Routine","CHANDSN","Success","6/28/2018 5:26:54.000000 PM","Success",,"Y","N","CHANDSN","6/28/2018 5:31:19.000000 PM","CHANDSN","6/28/2018 5:46:27.000000 PM"
7365,20152,5124,7356,"Oracle Procedure","Alinity IA Pipettor R1 Syringe Backlash","To detect degrading syringe performance before the customer begins to experience an increase in pipetting issues.","Batch",,"PHM_ICQ_Syringe_Backlash_PROC",,,,,"Use Reusable Routine","CHANDSN","Success","6/28/2018 5:26:54.000000 PM","Success",,"Y","N","CHANDSN","6/28/2018 5:35:32.000000 PM","CHANDSN","6/28/2018 5:46:34.000000 PM"
7372,20153,5124,7356,"Oracle Procedure","Alinity IA Pipettor R2 Syringe Backlash","To detect degrading syringe performance before the customer begins to experience an increase in pipetting issues.","Batch",,"PHM_ICQ_Syringe_Backlash_PROC",,,,,"Use Reusable Routine","CHANDSN","Success","6/28/2018 5:26:54.000000 PM","Success",,"Y","N","CHANDSN","6/28/2018 5:43:54.000000 PM","CHANDSN","6/28/2018 5:46:37.000000 PM"
7091,20102,5020,7640,"Oracle Procedure","APA_9077_37","APA_9077_37","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"N","N","SVC_PHM_CONNECT","3/29/2018 2:02:51.000000 PM","LIJX8","7/30/2019 5:13:09.000000 PM"
8164,20431,,7829,"Oracle Procedure","APA_0123 3 Consecutive Short Samples","APA_0123 3 Consecutive Short Samples","Real Time",,"PHM_RUBY_APA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","CHANDSN","Success","2/13/2019 12:02:31.000000 PM","Success",,"Y","N","LIJX8","4/29/2019 5:58:23.000000 PM","LIJX8","6/28/2019 1:05:13.000000 PM"
7092,20103,5020,7640,"Oracle Procedure","APA_9077_50","APA_9077_50","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"Y","N","SVC_PHM_CONNECT","3/29/2018 2:02:53.000000 PM","LIJX8","7/24/2019 7:00:40.000000 PM"
8563,20611,,7640,"Oracle Procedure","APA_9077_30","APA_9077_30","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"Y","N","LIJX8","7/30/2019 5:05:07.000000 PM","LIJX8","7/30/2019 5:13:12.000000 PM"
8167,20432,,7829,"Oracle Procedure","APA_2077 Flow Script Timeout","APA_2077 Flow Script Timeout","Real Time",,"PHM_RUBY_APA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","CHANDSN","Success","2/13/2019 12:02:31.000000 PM","Success",,"Y","N","LIJX8","4/29/2019 6:04:08.000000 PM","LIJX8","6/28/2019 1:05:28.000000 PM"
7093,20104,5020,7640,"Oracle Procedure","APA_9077_82","APA_9077_82","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"Y","N","SVC_PHM_CONNECT","3/29/2018 2:02:55.000000 PM","LIJX8","7/24/2019 7:04:50.000000 PM"
7902,20371,,7847,"Oracle Procedure","APA_0640 Residual Fluid Detected in WBC Dilution Cup","APA_0640 Residual Fluid Detected in WBC Dilution Cup","Real Time",,"PHM_SAPPHIRE_APA_GROUP_ALG",,,,,"Use Reusable Group Routine","CHANDSN","Success","2/13/2019 12:02:27.000000 PM","Success",,"Y","N","LIJX8","2/13/2019 1:51:59.000000 PM","LIJX8","6/28/2019 1:07:08.000000 PM"
8174,20433,,7847,"Oracle Procedure","APA_0093  Short Sample","APA_0093  Short Sample","Real Time",,"PHM_SAPPHIRE_APA_GROUP_ALG",,,,,"Use Reusable Group Routine","CHANDSN","Success","2/13/2019 12:02:27.000000 PM","Success",,"Y","N","LIJX8","4/29/2019 6:11:05.000000 PM","LIJX8","6/28/2019 1:06:24.000000 PM"
8626,20631,5280,,"R Script","Alinity c Waterbath Optical Interference","To detect waterbath optical interference","Batch","waterbath.zip",,"application/zip",,,,"Define New Routine",,,,"Success",,"N","N","NISSECX","8/12/2019 1:38:38.000000 PM","NISSECX","8/20/2019 1:56:17.000000 PM"
7907,20372,,7847,"Oracle Procedure","APA_1050 Aspiration Probe Failed to Return to Upper Position","APA_1050 Aspiration Probe Failed to Return to Upper Position","Real Time",,"PHM_SAPPHIRE_APA_GROUP_ALG",,,,,"Use Reusable Group Routine","CHANDSN","Success","2/13/2019 12:02:27.000000 PM","Success",,"Y","N","LIJX8","2/13/2019 1:55:22.000000 PM","LIJX8","6/28/2019 1:06:32.000000 PM"
7064,20075,5020,7640,"Oracle Procedure","APA_5404_Unload Transfer Arm","APA_5404_Unload Transfer Arm","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"Y","N","SVC_PHM_CONNECT","3/29/2018 2:02:09.000000 PM","LIJX8","7/24/2019 6:14:35.000000 PM"
7676,20311,5180,,"Oracle Procedure","Alinity CC Cuvette Integrity Group Algorithm","Group algorithms to run all the Cuvette Integrity algorithms which are part of this group","Batch","PHM_ICQ_Cuv_Integrity_Grp_Alg.sql","PHM_ICQ_Cuv_Integrity_Grp_Alg","application/octet-stream",,,,"Define Reusable Group Routine","CHANDSN","Success","11/13/2018 11:29:28.000000 AM","Success",,"Y","N","CHANDSN","11/13/2018 10:31:10.000000 AM","LIJX8","11/19/2018 9:00:04.000000 AM"
7681,20312,,,"Oracle Procedure","Alinity CC Cuvette Integrity - Generic","To detect broken or cracked cuvettes.","Batch","PHM_ICQ_Cuvette_Integrity_PROC.sql","PHM_ICQ_Cuvette_Integrity_PROC","application/octet-stream",,"11/13/2018 11:15:39.000000 AM",,"Define Reusable Routine","CHANDSN","Success","11/13/2018 12:03:27.000000 PM","Success","Success","N","N","CHANDSN","11/13/2018 11:11:45.000000 AM","CHANDSN","11/13/2018 12:03:27.000000 PM"
7700,20313,,7676,"Oracle Procedure","Alinity CC Cuvette Integrity Segment 1","To detect broken or cracked cuvettes.","Batch",,"PHM_ICQ_Cuv_Integrity_Grp_Alg",,,,,"Use Reusable Group Routine","CHANDSN","Success","11/13/2018 11:29:28.000000 AM","Success",,"Y","N","CHANDSN","11/13/2018 11:59:51.000000 AM","LIJX8","11/19/2018 8:58:16.000000 AM"
7069,20080,5020,7640,"Oracle Procedure","APA_5503_Pipettor Buffer Pump","APA_5503_Pipettor Buffer Pump","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"Y","N","SVC_PHM_CONNECT","3/29/2018 2:02:17.000000 PM","LIJX8","7/24/2019 6:18:04.000000 PM"
7380,20171,,,"Oracle Procedure","Alinity IA Process Path Jams - Generic","Reusable generic routine for Alinity IA Process Path Jam algorithms","Batch","PHM_ICQ_ProcessPathJams_PROC.sql","PHM_ICQ_ProcessPathJams_PROC","application/octet-stream",,,,"Define Reusable Routine","CHANDSN","Success","6/29/2018 8:45:35.000000 AM","Success",,"N","N","CHANDSN","6/29/2018 8:41:37.000000 AM","CHANDSN","6/29/2018 8:45:35.000000 AM"
7716,20314,,7676,"Oracle Procedure","Alinity CC Cuvette Integrity Segment 2","To detect broken or cracked cuvettes.","Batch",,"PHM_ICQ_Cuv_Integrity_Grp_Alg",,,,,"Use Reusable Group Routine","CHANDSN","Success","11/13/2018 11:29:28.000000 AM","Success",,"Y","N","CHANDSN","11/13/2018 12:49:31.000000 PM","LIJX8","11/19/2018 8:58:22.000000 AM"
7719,20315,,7676,"Oracle Procedure","Alinity CC Cuvette Integrity Segment 3","To detect broken or cracked cuvettes.","Batch",,"PHM_ICQ_Cuv_Integrity_Grp_Alg",,,,,"Use Reusable Group Routine","CHANDSN","Success","11/13/2018 11:29:28.000000 AM","Success",,"Y","N","CHANDSN","11/13/2018 12:52:02.000000 PM","LIJX8","11/19/2018 8:58:27.000000 AM"
7070,20081,5020,7640,"Oracle Procedure","APA_5503_R1 Pipettor Buffer Pump","APA_5503_R1 Pipettor Buffer Pump","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"Y","N","SVC_PHM_CONNECT","3/29/2018 2:02:18.000000 PM","LIJX8","7/24/2019 6:17:25.000000 PM"
7722,20316,,7676,"Oracle Procedure","Alinity CC Cuvette Integrity Segment 4","To detect broken or cracked cuvettes.","Batch",,"PHM_ICQ_Cuv_Integrity_Grp_Alg",,,,,"Use Reusable Group Routine","CHANDSN","Success","11/13/2018 11:29:28.000000 AM","Success",,"Y","N","CHANDSN","11/13/2018 12:54:23.000000 PM","LIJX8","11/19/2018 8:58:34.000000 AM"
7725,20317,,7676,"Oracle Procedure","Alinity CC Cuvette Integrity Segment 5","To detect broken or cracked cuvettes.","Batch",,"PHM_ICQ_Cuv_Integrity_Grp_Alg",,,,,"Use Reusable Group Routine","CHANDSN","Success","11/13/2018 11:29:28.000000 AM","Success",,"Y","N","CHANDSN","11/13/2018 12:56:46.000000 PM","LIJX8","11/19/2018 8:58:39.000000 AM"
7071,20082,5020,7640,"Oracle Procedure","APA_5503_R2 Pipettor Buffer Pump","APA_5503_R2 Pipettor Buffer Pump","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"Y","N","SVC_PHM_CONNECT","3/29/2018 2:02:20.000000 PM","LIJX8","7/24/2019 6:18:41.000000 PM"
7731,20318,,7676,"Oracle Procedure","Alinity CC Cuvette Integrity Segment 6","To detect broken or cracked cuvettes.","Batch",,"PHM_ICQ_Cuv_Integrity_Grp_Alg",,,,,"Use Reusable Group Routine","CHANDSN","Success","11/13/2018 11:29:28.000000 AM","Success",,"Y","N","CHANDSN","11/13/2018 12:59:52.000000 PM","LIJX8","11/19/2018 8:58:43.000000 AM"
7734,20319,,7676,"Oracle Procedure","Alinity CC Cuvette Integrity Segment 7","To detect broken or cracked cuvettes.","Batch",,"PHM_ICQ_Cuv_Integrity_Grp_Alg",,,,,"Use Reusable Group Routine","CHANDSN","Success","11/13/2018 11:29:28.000000 AM","Success",,"Y","N","CHANDSN","11/13/2018 1:01:56.000000 PM","LIJX8","11/19/2018 8:58:50.000000 AM"
7072,20083,5020,7640,"Oracle Procedure","APA_5503_Sample Pipettor Buffer Pump","APA_5503_Sample Pipettor Buffer Pump","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"Y","N","SVC_PHM_CONNECT","3/29/2018 2:02:22.000000 PM","LIJX8","7/24/2019 6:19:34.000000 PM"
7737,20320,,7676,"Oracle Procedure","Alinity CC Cuvette Integrity Segment 8","To detect broken or cracked cuvettes.","Batch",,"PHM_ICQ_Cuv_Integrity_Grp_Alg",,,,,"Use Reusable Group Routine","CHANDSN","Success","11/13/2018 11:29:28.000000 AM","Success",,"Y","N","CHANDSN","11/13/2018 1:04:02.000000 PM","LIJX8","11/19/2018 8:58:56.000000 AM"
7740,20321,,7676,"Oracle Procedure","Alinity CC Cuvette Integrity Segment 9","To detect broken or cracked cuvettes.","Batch",,"PHM_ICQ_Cuv_Integrity_Grp_Alg",,,,,"Use Reusable Group Routine","CHANDSN","Success","11/13/2018 11:29:28.000000 AM","Success",,"Y","N","CHANDSN","11/13/2018 1:06:10.000000 PM","LIJX8","11/19/2018 8:59:04.000000 AM"
7073,20084,5020,7640,"Oracle Procedure","APA_5503_STAT Pipettor Buffer Pump","APA_5503_STAT Pipettor Buffer Pump","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"Y","N","SVC_PHM_CONNECT","3/29/2018 2:02:23.000000 PM","LIJX8","7/24/2019 6:20:15.000000 PM"
7743,20322,,7676,"Oracle Procedure","Alinity CC Cuvette Integrity Segment 10","To detect broken or cracked cuvettes.","Batch",,"PHM_ICQ_Cuv_Integrity_Grp_Alg",,,,,"Use Reusable Group Routine","CHANDSN","Success","11/13/2018 11:29:28.000000 AM","Success",,"Y","N","CHANDSN","11/13/2018 1:08:13.000000 PM","LIJX8","11/19/2018 8:59:10.000000 AM"
7746,20323,,7676,"Oracle Procedure","Alinity CC Cuvette Integrity Segment 11","To detect broken or cracked cuvettes.","Batch",,"PHM_ICQ_Cuv_Integrity_Grp_Alg",,,,,"Use Reusable Group Routine","CHANDSN","Success","11/13/2018 11:29:28.000000 AM","Success",,"Y","N","CHANDSN","11/13/2018 1:10:09.000000 PM","LIJX8","11/19/2018 8:59:18.000000 AM"
7540,20255,5020,7640,"Oracle Procedure","APA_5503_R2 Wash Station Buffer Pump","APA_5503_R2 Wash Station Buffer Pump","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"Y","N","CHANDSN","7/24/2018 5:31:54.000000 PM","LIJX8","7/24/2019 6:22:12.000000 PM"
7750,20324,,7676,"Oracle Procedure","Alinity CC Cuvette Integrity Segment 12","To detect broken or cracked cuvettes.","Batch",,"PHM_ICQ_Cuv_Integrity_Grp_Alg",,,,,"Use Reusable Group Routine","CHANDSN","Success","11/13/2018 11:29:28.000000 AM","Success",,"Y","N","CHANDSN","11/13/2018 1:12:20.000000 PM","LIJX8","11/19/2018 8:59:59.000000 AM"
7753,20325,,7676,"Oracle Procedure","Alinity CC Cuvette Integrity Segment 13","To detect broken or cracked cuvettes.","Batch",,"PHM_ICQ_Cuv_Integrity_Grp_Alg",,,,,"Use Reusable Group Routine","CHANDSN","Success","11/13/2018 11:29:28.000000 AM","Success",,"Y","N","CHANDSN","11/13/2018 1:14:35.000000 PM","LIJX8","11/19/2018 8:59:54.000000 AM"
8120,20391,,7640,"Oracle Procedure","APA_5503_R1 Wash Station Buffer Pump","APA_5503_R1 Wash Station Buffer Pump","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"Y","N","LIJX8","4/1/2019 11:52:59.000000 AM","LIJX8","7/24/2019 6:25:49.000000 PM"
7038,20049,5020,7640,"Oracle Procedure","APA_5104_Vortexer 1","APA_5104_Vortexer 1","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"Y","N","SVC_PHM_CONNECT","3/29/2018 2:01:22.000000 PM","LIJX8","3/18/2019 5:58:50.000000 PM"
7757,20326,,7676,"Oracle Procedure","Alinity CC Cuvette Integrity Segment 14","To detect broken or cracked cuvettes.","Batch",,"PHM_ICQ_Cuv_Integrity_Grp_Alg",,,,,"Use Reusable Group Routine","CHANDSN","Success","11/13/2018 11:29:28.000000 AM","Success",,"Y","N","CHANDSN","11/13/2018 1:16:44.000000 PM","LIJX8","11/19/2018 8:59:45.000000 AM"
7760,20327,,7676,"Oracle Procedure","Alinity CC Cuvette Integrity Segment 15","To detect broken or cracked cuvettes.","Batch",,"PHM_ICQ_Cuv_Integrity_Grp_Alg",,,,,"Use Reusable Group Routine","CHANDSN","Success","11/13/2018 11:29:28.000000 AM","Success",,"Y","N","CHANDSN","11/13/2018 1:18:31.000000 PM","LIJX8","11/19/2018 8:59:38.000000 AM"
7039,20050,5020,7640,"Oracle Procedure","APA_5104_Vortexer 2","APA_5104_Vortexer 2","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"Y","N","SVC_PHM_CONNECT","3/29/2018 2:01:24.000000 PM","LIJX8","3/19/2019 1:30:19.000000 PM"
7049,20060,5020,7640,"Oracle Procedure","APA_5208_RV Transport Sensor board","APA_5208_RV Transport Sensor board","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"Y","N","SVC_PHM_CONNECT","3/29/2018 2:01:44.000000 PM","LIJX8","7/24/2019 5:40:22.000000 PM"
7548,20256,5020,7640,"Oracle Procedure","APA_5503_WZ Dispense Pump","APA_5503_WZ Dispense Pump","Real Time",,"PHM_APA_IA_GROUP_ALGORITHM",,,,,"Use Reusable Group Routine","KHANDMX5","Success","10/5/2018 2:12:01.000000 PM","Success",,"Y","N","CHANDSN","7/24/2018 5:40:23.000000 PM","LIJX8","7/24/2019 6:23:59.000000 PM"
7766,20329,,7676,"Oracle Procedure","Alinity CC Cuvette Integrity Segment 17","To detect broken or cracked cuvettes.","Batch",,"PHM_ICQ_Cuv_Integrity_Grp_Alg",,,,,"Use Reusable Group Routine","CHANDSN","Success","11/13/2018 11:29:28.000000 AM","Success",,"Y","N","CHANDSN","11/13/2018 1:22:08.000000 PM","LIJX8","11/19/2018 8:59:25.000000 AM"
5547,305,5020,7640,"Oracle Procedure","APA IA 5301","5301 Vacuum system failure","Real Time",,,,,,,"Use Reusable Group Routine","CHANDSN","Success","2/11/2018 10:54:50.000000 PM","Success",,"Y","N","JOYSX1","10/10/2016 1:52:02.000000 AM","SYS","10/5/2018 2:22:28.000000 PM"
5554,306,5021,6673,"Oracle Procedure","APA CC 3579","3579 Internal Low Concentration Waste Tank Is Full.","Real Time",,"PHM_APA_CC_ALGORITHM",,,,,"Use Reusable Routine","CHANDSN","Success","2/11/2018 11:45:37.000000 PM","Success",,"Y","N","JOYSX1","10/10/2016 2:00:18.000000 AM","CHANDSN","2/12/2018 12:11:27.000000 AM"
5559,307,5021,6673,"Oracle Procedure","APA CC 6506","6506 Cuvette Integrity Check Failed On Cuvette (X).","Real Time",,"PHM_APA_CC_ALGORITHM",,,,,"Use Reusable Routine","CHANDSN","Success","2/11/2018 11:45:37.000000 PM","Success",,"Y","N","JOYSX1","10/10/2016 2:04:35.000000 AM","CHANDSN","2/12/2018 12:11:31.000000 AM"
5566,308,5021,6673,"Oracle Procedure","APA CC 6512","6512 Optics system warning, fluctuation detected, bichromatic check.","Real Time",,"PHM_APA_CC_ALGORITHM",,,,,"Use Reusable Routine","CHANDSN","Success","2/11/2018 11:45:37.000000 PM","Success",,"Y","N","JOYSX1","10/10/2016 2:33:41.000000 AM","CHANDSN","2/12/2018 12:11:35.000000 AM"
7234,20141,5120,,"Oracle Procedure","Alinity IA Optics Dark Count","To detect degrading Background Read performance before the customer begins experiencing an increase in Error: 1401 Unable to process test, background read failure.","Batch","PHM_ICQ_DarkCount_PROC.sql","PHM_ICQ_DarkCount_PROC","application/octet-stream",,,,"Define New Routine","CHANDSN","Success","6/27/2018 12:45:04.000000 PM","Success",,"Y","N","CHANDSN","6/27/2018 12:37:52.000000 PM","CHANDSN","6/27/2018 5:07:33.000000 PM"
7246,20142,5160,,"Oracle Procedure","Alinity ci SCM AbbottLink Disconnect","To detect AbbottLink connectivity loss of greater than or equal to 3 days.","Real Time","PHM_ALINITY_CI_SCM_ALGORITHM.sql","PHM_ALINITY_CI_SCM_ALGORITHM","application/octet-stream",,"6/30/2018 12:40:59.000000 PM",,"Define New Routine","CHANDSN","Success","6/30/2018 9:24:46.000000 PM","Success",,"Y","N","TRAUTMJ","6/27/2018 1:48:19.000000 PM","CHANDSN","7/1/2018 7:45:59.000000 PM"
7650,20291,5120,,"R Script","Alinity IA Dark Count - R_Test","Alinity IA Dark Count - R algorithm for PROD testing","Batch","Dark_Count_R_Test.zip",,"application/zip",,,,"Define New Routine",,,,"Success",,"N","N","CHANDSN","10/5/2018 4:39:32.000000 PM","CHANDSN","10/5/2018 4:42:07.000000 PM"
8353,20551,5180,,"R Script","Alinity CC HC Waste","Alinity CC HC Waste - using R","Batch","alinityCC_HC_waste.zip",,"application/zip",,,,"Define New Routine",,,,"Success",,"N","N","NISSECX","7/1/2019 3:10:10.000000 PM","CHANDSN","7/22/2019 11:50:44.000000 AM"
8360,20552,5120,,"R Script","Alinity IA Daily Maintenance","Alinity IA Daily Maintenance - using R","Batch","alinityIA_daily_maintenance.zip",,"application/zip",,,,"Define New Routine",,,,"Success",,"N","N","NISSECX","7/1/2019 3:47:44.000000 PM","NISSECX","7/23/2019 5:07:09.000000 PM"
