SQL Statement which produced this data:
  select 
      *
  from 
      svc_phm_owner.phm_threshold_parameter;

PHM_THR_PAR_SK,PHM_D_ALGORITHM_DEFINITIONS_SK,PHM_PATTERNS_SK,PARAMETER_GROUP_NAME,PARAMETER_NAME,PARAMETER_VALUES,DELETE_FLAG,APP_AUDITS_CREATE_USER,APP_AUDITS_CREATE_DATE,APP_AUDITS_MODIFY_USER,APP_AUDITS_MODIFY_DATE
6282,1002,10131,"APS","ERROR_CODE_REG_EXPR","I/O Robot: Error 41: Gripper Open Fault","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6283,1002,10131,"APS","ERROR_COUNT","3","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6284,1002,10131,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6285,1002,10131,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6286,1002,10131,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6287,1002,10131,"CHART_CONFIG","THRESHOLD_DESCRIPTION","3/day - 2 consecutive days","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6288,1002,10131,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6289,1002,10132,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6290,1002,10132,"APS","ERROR_CODE_REG_EXPR","I/O Robot: Error 42: Gripper Close Fault","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6291,1002,10132,"APS","ERROR_COUNT","3","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6292,1002,10132,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6293,1002,10132,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6294,1002,10132,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6295,1002,10132,"CHART_CONFIG","THRESHOLD_DESCRIPTION","3/day - 2 consecutive days","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6296,1002,10132,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6297,1002,10133,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6298,1002,10133,"APS","ERROR_CODE_REG_EXPR","I/O Robot: Error 48: Arm Limp","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6299,1002,10133,"APS","ERROR_COUNT","3","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6300,1002,10133,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6301,1002,10133,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6302,1002,10133,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6303,1002,10133,"CHART_CONFIG","THRESHOLD_DESCRIPTION","3/day - 2 consecutive days","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6304,1002,10133,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6305,1002,10134,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6306,1002,10134,"APS","ERROR_CODE_REG_EXPR","I/O Robot: Error 50: Tube Lost","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6307,1002,10134,"APS","ERROR_COUNT","3","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6308,1002,10134,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6309,1002,10134,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6310,1002,10134,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6311,1002,10134,"CHART_CONFIG","THRESHOLD_DESCRIPTION","3/day - 2 consecutive days","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6312,1002,10134,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6313,1002,10135,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6314,1002,10135,"APS","ERROR_CODE_REG_EXPR","I/O Robot: Error 51: Object found in Gripper","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6315,1002,10135,"APS","ERROR_COUNT","3","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6316,1002,10135,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6317,1002,10135,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6318,1002,10135,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6319,1002,10135,"CHART_CONFIG","THRESHOLD_DESCRIPTION","3/day - 2 consecutive days","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6320,1002,10135,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6321,1002,10136,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6322,1002,10136,"APS","ERROR_CODE_REG_EXPR","LAS1: Error 101: Sample Presentation Error","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6323,1002,10136,"APS","ERROR_COUNT","1","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6324,1002,10136,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6325,1002,10136,"APS","THRESHOLD_DATA_DAYS","3","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6326,1002,10136,"APS","THRESHOLDS_DAYS","7","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6327,1002,10136,"CHART_CONFIG","THRESHOLD_DESCRIPTION","1/day, 3 days with errors in 1 week","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6328,1002,10136,"APS","THRESHOLD_TYPE","DISCRETE","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6329,1002,10137,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6330,1002,10137,"APS","ERROR_CODE_REG_EXPR","LAS1: Error 102: Sample Queue Error","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6331,1002,10137,"APS","ERROR_COUNT","1","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6332,1002,10137,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6333,1002,10137,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6334,1002,10137,"APS","THRESHOLDS_DAYS","1","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6335,1002,10137,"CHART_CONFIG","THRESHOLD_DESCRIPTION","1/day","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6336,1002,10137,"APS","THRESHOLD_TYPE","COUNT","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
7805,1002,10321,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7806,1002,10321,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7807,1002,10321,"CHART_CONFIG","THRESHOLD_DESCRIPTION","4/day - 2 consecutive days","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7808,1002,10321,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7809,1002,10322,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7810,1002,10322,"APS","ERROR_CODE_REG_EXPR","Storage Sample Robot: Error 41: Gripper Open Fault","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7811,1002,10322,"APS","ERROR_COUNT","3","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7812,1002,10322,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7813,1002,10322,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7814,1002,10322,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7815,1002,10322,"CHART_CONFIG","THRESHOLD_DESCRIPTION","3/day - 2 consecutive days","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7816,1002,10322,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7817,1002,10323,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7818,1002,10323,"APS","ERROR_CODE_REG_EXPR","Storage Sample Robot: Error 42: Gripper Close Fault","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7819,1002,10323,"APS","ERROR_COUNT","3","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7820,1002,10323,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7821,1002,10323,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7822,1002,10323,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7823,1002,10323,"CHART_CONFIG","THRESHOLD_DESCRIPTION","3/day - 2 consecutive days","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7824,1002,10323,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7825,1002,10324,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7826,1002,10324,"APS","ERROR_CODE_REG_EXPR","Storage Sample Robot: Error 48: Arm Limp","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7827,1002,10324,"APS","ERROR_COUNT","3","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7828,1002,10324,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7829,1002,10324,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7830,1002,10324,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7831,1002,10324,"CHART_CONFIG","THRESHOLD_DESCRIPTION","3/day - 2 consecutive days","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7832,1002,10324,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7833,1002,10325,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7834,1002,10325,"APS","ERROR_CODE_REG_EXPR","Storage Sample Robot: Error 50: Tube Lost","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7835,1002,10325,"APS","ERROR_COUNT","3","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7836,1002,10325,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7837,1002,10325,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7838,1002,10325,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7839,1002,10325,"CHART_CONFIG","THRESHOLD_DESCRIPTION","3/day - 2 consecutive days","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7840,1002,10325,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7841,1002,10326,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7842,1002,10326,"APS","ERROR_CODE_REG_EXPR","Storage Sample Robot: Error 51: Object found in Gripper","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7843,1002,10326,"APS","ERROR_COUNT","3","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7844,1002,10326,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7845,1002,10326,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7846,1002,10326,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7847,1002,10326,"CHART_CONFIG","THRESHOLD_DESCRIPTION","3/day - 2 consecutive days","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7848,1002,10326,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7849,1002,10327,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7850,1002,10327,"APS","ERROR_CODE_REG_EXPR","Storage: Error 61: Waste Chute Obstructed","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7851,1002,10327,"APS","ERROR_COUNT","2","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7852,1002,10327,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7853,1002,10327,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7854,1002,10327,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7855,1002,10327,"CHART_CONFIG","THRESHOLD_DESCRIPTION","2/day - 2 consecutive days","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7856,1002,10327,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7857,1002,10328,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7858,1002,10328,"APS","ERROR_CODE_REG_EXPR","Storage: Error 62: Tube Drop Failure","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7859,1002,10328,"APS","ERROR_COUNT","2","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7860,1002,10328,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7861,1002,10328,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7862,1002,10328,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7863,1002,10328,"CHART_CONFIG","THRESHOLD_DESCRIPTION","2/day - 2 consecutive days","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7864,1002,10328,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7865,1002,10329,"APS","ALGORITHM_TYPE","BCR_1","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7866,1002,10329,"APS","ERROR_CODE_REG_EXPR","Unreadable Sample ID (BCR 1)","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7867,1002,10329,"APS","ERROR_COUNT","1.5","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7868,1002,10329,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7869,1002,10329,"APS","THRESHOLD_DATA_DAYS","30","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7870,1002,10329,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7871,1002,10329,"CHART_CONFIG","THRESHOLD_DESCRIPTION","% Error greater than 1.5 SD for 2 consecutive high volume days","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7872,1002,10329,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7873,1002,10330,"APS","ALGORITHM_TYPE","BCR_2/3","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7874,1002,10330,"APS","ERROR_CODE_REG_EXPR","Unreadable Sample ID (BCR 2)","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7875,1002,10330,"APS","ERROR_COUNT","1.5","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7876,1002,10330,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7877,1002,10330,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7878,1002,10330,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7879,1002,10330,"CHART_CONFIG","THRESHOLD_DESCRIPTION","1.5%/day for 2 consecutive days","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7880,1002,10330,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7881,1002,10331,"APS","ALGORITHM_TYPE","BCR_2/3","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7882,1002,10331,"APS","ERROR_CODE_REG_EXPR","Unreadable Sample ID (BCR 3)","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7883,1002,10331,"APS","ERROR_COUNT","1.5","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7884,1002,10331,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7885,1002,10331,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7886,1002,10331,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7887,1002,10331,"CHART_CONFIG","THRESHOLD_DESCRIPTION","1.5%/day for 2 consecutive days","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7888,1002,10331,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:21:03.000000 PM","SYS","1/13/2018 1:21:03.000000 PM"
7889,1040,188,"A3600","ERROR_CODE_VALUE","0F8C","N","SYS","1/13/2018 1:21:04.000000 PM","CHANDSN","3/7/2018 2:52:40.000000 PM"
7890,1040,188,"A3600","MODULE","SRM","N","SYS","1/13/2018 1:21:04.000000 PM","CHANDSN","3/7/2018 2:52:40.000000 PM"
7891,1040,188,"A3600","ERROR_COUNT","1","N","SYS","1/13/2018 1:21:04.000000 PM","CHANDSN","3/7/2018 2:52:40.000000 PM"
7892,1040,188,"A3600","THRESHOLD_DATA_DAYS","2","N","SYS","1/13/2018 1:21:04.000000 PM","CHANDSN","3/7/2018 2:52:40.000000 PM"
7893,1040,188,"A3600","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:21:04.000000 PM","CHANDSN","3/7/2018 2:52:40.000000 PM"
7894,1040,188,"CHART_CONFIG","THRESHOLD_DESCRIPTION","1/day for 2 consecutive days","N","SYS","1/13/2018 1:21:04.000000 PM","CHANDSN","3/7/2018 2:52:40.000000 PM"
7895,1040,188,"A3600","ALGORITHM_TYPE","ERROR_COUNT","N","SYS","1/13/2018 1:21:04.000000 PM","CHANDSN","3/7/2018 2:52:40.000000 PM"
7896,1040,188,"A3600","IHN_LEVEL3_DESC","Automated Refrigerator Barrier Failure SRM 0F8C","N","SYS","1/13/2018 1:21:04.000000 PM","CHANDSN","3/7/2018 2:52:40.000000 PM"
6337,1002,10138,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6338,1002,10138,"APS","ERROR_CODE_REG_EXPR","LAS1: Error 103: Carrier Missing","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6339,1002,10138,"APS","ERROR_COUNT","5","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6340,1002,10138,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6341,1002,10138,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6342,1002,10138,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6343,1002,10138,"CHART_CONFIG","THRESHOLD_DESCRIPTION","5/day - 2 consecutive days","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6344,1002,10138,"APS","THRESHOLD_TYPE","CONSECUTIVE","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6345,1002,10139,"APS","ALGORITHM_TYPE","COUNT","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6346,1002,10139,"APS","ERROR_CODE_REG_EXPR","LAS1: Error 113: Carrier not in list","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6347,1002,10139,"APS","ERROR_COUNT","5","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6348,1002,10139,"APS","IHN_LEVEL3_DESC",,"N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6349,1002,10139,"APS","THRESHOLD_DATA_DAYS",,"N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6350,1002,10139,"APS","THRESHOLDS_DAYS","2","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
6351,1002,10139,"CHART_CONFIG","THRESHOLD_DESCRIPTION","5/day - 2 consecutive days","N","SYS","1/13/2018 1:20:58.000000 PM","SYS","1/13/2018 1:20:58.000000 PM"
